Premium Price,Conversion,Customer Age,Customer Gender,Location,Vehicle Make,Vehicle Age,Coverage Type,Claims History,Discounts Offered,Policy Duration,Customer Loyalty,Marketing Channel,Competitor Pricing,Sales Campaigns
717,0.0,65,Male,Urban,Honda,12,Third-Party,1,39,6,5,Online,643,3
1027,0.0,29,Male,Rural,BMW,5,Collision,3,271,6,3,Referral,1124,4
361,0.0,31,Female,Rural,Chevrolet,8,Comprehensive,0,211,12,1,Social Media,458,1
275,0.0,35,Male,Urban,Chevrolet,19,Comprehensive,2,223,12,1,Referral,355,2
1289,0.0,44,Female,Suburban,Ford,0,Liability,0,159,6,3,Referral,1184,3
756,0.0,45,Other,Suburban,Volkswagen,9,Collision,4,34,12,4,Agent,635,1
941,0.0,35,Male,Suburban,Honda,2,Liability,0,319,12,0,Television,815,0
469,0.0,33,Male,Urban,Chevrolet,5,Liability,3,447,12,2,Referral,420,4
153,0.0,69,Other,Urban,Mercedes,15,Collision,3,398,12,4,Social Media,57,3
789,0.0,33,Male,Urban,Hyundai,19,Third-Party,4,425,6,7,Agent,676,2
1464,0.0,30,Other,Suburban,Chevrolet,5,Liability,0,120,12,3,Referral,1389,4
1250,0.0,46,Other,Suburban,Honda,11,Comprehensive,3,433,6,5,Social Media,1365,1
466,0.0,26,Male,Urban,BMW,2,Third-Party,3,415,6,3,Online,646,0
1394,0.0,43,Other,Urban,Hyundai,17,Comprehensive,3,285,12,4,Referral,1239,2
743,0.0,45,Other,Urban,Toyota,2,Third-Party,3,466,6,6,Online,880,4
478,0.0,58,Other,Suburban,BMW,4,Comprehensive,1,407,6,7,Online,342,1
172,0.0,30,Male,Rural,Chevrolet,18,Liability,2,449,12,9,Social Media,111,3
1014,0.0,53,Other,Rural,BMW,17,Liability,1,404,6,9,Agent,900,1
1371,0.0,26,Female,Suburban,Nissan,7,Liability,3,169,12,7,Television,1434,3
959,0.0,64,Female,Urban,Nissan,9,Collision,0,335,12,6,Television,1111,3
142,0.0,31,Other,Urban,Nissan,18,Liability,1,487,12,3,Referral,209,1
476,0.0,68,Female,Urban,Toyota,9,Third-Party,4,230,12,3,Social Media,356,0
1164,0.0,29,Male,Urban,Hyundai,1,Liability,2,99,12,1,Online,1185,3
269,0.0,49,Other,Suburban,Nissan,9,Collision,0,441,6,8,Referral,427,3
311,0.0,55,Male,Rural,Chevrolet,17,Comprehensive,1,232,6,5,Agent,345,1
138,0.0,20,Female,Rural,Chevrolet,3,Collision,2,1,6,2,Television,14,3
468,0.0,69,Female,Suburban,Ford,2,Third-Party,1,15,6,2,Television,392,2
856,0.0,33,Female,Urban,Mercedes,16,Third-Party,4,220,12,0,Online,920,4
250,0.0,37,Female,Rural,Kia,16,Collision,3,262,6,1,Referral,168,1
1234,0.0,49,Male,Suburban,Honda,11,Comprehensive,4,182,6,4,Referral,1317,2
1170,0.0,40,Other,Urban,Toyota,16,Liability,3,398,12,8,Television,1179,3
1123,0.0,34,Male,Rural,BMW,12,Third-Party,2,22,12,2,Agent,1092,3
836,0.0,33,Other,Suburban,Mercedes,8,Liability,1,246,6,6,Social Media,924,3
1489,0.0,55,Female,Rural,BMW,0,Comprehensive,1,452,12,5,Online,1590,4
168,0.0,25,Female,Rural,BMW,14,Third-Party,4,256,12,2,Television,287,0
398,0.0,36,Female,Suburban,Kia,18,Comprehensive,0,115,6,3,Television,262,1
1043,0.0,47,Female,Suburban,Volkswagen,8,Comprehensive,2,68,6,4,Referral,1153,2
901,0.0,51,Male,Rural,Kia,16,Collision,3,140,6,1,Online,892,0
395,0.0,31,Other,Rural,Toyota,14,Comprehensive,2,409,12,7,Television,316,1
302,0.0,39,Other,Suburban,Volkswagen,1,Third-Party,4,51,6,6,Television,312,3
160,0.0,61,Female,Urban,Nissan,3,Collision,1,396,6,8,Television,-37,3
1045,0.0,34,Male,Urban,Toyota,6,Third-Party,3,95,6,7,Online,851,2
1062,0.0,32,Female,Urban,Hyundai,7,Collision,3,54,6,6,Television,973,0
1437,0.0,67,Other,Urban,Chevrolet,0,Collision,3,284,6,8,Television,1567,3
1284,0.0,65,Other,Suburban,Nissan,0,Comprehensive,3,145,6,9,Referral,1176,4
430,0.0,49,Male,Urban,Honda,4,Comprehensive,2,385,6,4,Agent,482,1
437,0.0,30,Other,Rural,Volkswagen,7,Liability,2,282,6,2,Social Media,500,2
1427,0.0,38,Male,Urban,Chevrolet,0,Third-Party,4,49,12,5,Online,1527,4
1461,0.0,66,Female,Suburban,Ford,2,Third-Party,1,297,12,8,Social Media,1521,2
738,0.0,57,Female,Urban,Ford,16,Liability,1,194,12,5,Television,600,1
374,0.0,50,Male,Urban,Volkswagen,2,Comprehensive,2,221,12,2,Agent,503,0
1287,0.0,44,Female,Suburban,Volkswagen,0,Third-Party,4,137,12,1,Referral,1257,4
418,0.0,52,Male,Urban,Toyota,3,Third-Party,0,8,6,4,Referral,305,3
688,0.0,33,Female,Suburban,Mercedes,8,Comprehensive,3,2,6,7,Online,632,2
603,0.0,45,Female,Urban,Hyundai,12,Collision,1,341,6,7,Agent,641,0
486,0.0,51,Other,Suburban,Hyundai,4,Comprehensive,3,37,12,0,Online,616,1
969,0.0,64,Other,Urban,Ford,13,Liability,1,458,12,2,Referral,802,3
932,0.0,18,Male,Rural,Volkswagen,18,Third-Party,0,69,6,4,Television,1075,2
1114,0.0,58,Female,Rural,Volkswagen,13,Collision,1,68,12,0,Online,1177,0
702,0.0,65,Female,Suburban,Chevrolet,3,Liability,0,157,6,5,Agent,750,1
790,0.0,48,Female,Suburban,Chevrolet,3,Comprehensive,1,269,6,3,Online,719,0
593,0.0,53,Other,Suburban,BMW,8,Collision,2,1,12,8,Referral,784,1
589,0.0,61,Male,Rural,Kia,1,Third-Party,3,352,6,1,Online,675,3
820,0.0,50,Male,Suburban,Nissan,9,Collision,4,100,12,9,Television,730,4
1196,0.0,50,Male,Urban,Toyota,17,Third-Party,4,135,6,4,Referral,1295,2
608,0.0,56,Female,Suburban,Hyundai,6,Comprehensive,1,329,6,4,Online,465,4
489,0.0,35,Male,Suburban,Honda,13,Collision,4,212,12,5,Social Media,544,3
394,0.0,40,Other,Urban,Chevrolet,14,Collision,3,381,12,4,Social Media,197,4
1492,0.0,40,Other,Urban,Nissan,9,Collision,2,82,12,9,Referral,1495,2
895,0.0,32,Male,Rural,BMW,4,Third-Party,2,354,12,9,Television,813,3
964,0.0,43,Female,Urban,BMW,7,Comprehensive,0,273,6,8,Agent,1122,2
648,0.0,47,Other,Urban,Toyota,4,Comprehensive,4,454,6,0,Television,527,4
748,0.0,42,Other,Suburban,Ford,4,Third-Party,3,140,6,7,Online,569,0
667,0.0,62,Female,Rural,BMW,13,Collision,4,301,12,5,Referral,675,0
1310,0.0,33,Female,Urban,Ford,0,Third-Party,3,497,6,8,Social Media,1295,2
952,0.0,56,Male,Rural,Toyota,4,Third-Party,0,437,12,9,Agent,1022,0
869,0.0,65,Other,Urban,Kia,18,Liability,4,139,6,6,Referral,816,2
544,0.0,62,Other,Rural,Honda,11,Comprehensive,2,295,12,2,Referral,630,4
462,0.0,31,Male,Urban,Toyota,14,Third-Party,0,87,6,7,Referral,503,1
222,0.0,34,Male,Suburban,Kia,2,Collision,4,465,6,9,Online,346,3
1311,0.0,29,Other,Rural,Volkswagen,0,Third-Party,2,421,6,2,Social Media,1332,4
841,0.0,46,Other,Rural,Volkswagen,11,Third-Party,2,395,12,2,Social Media,822,1
779,0.0,49,Female,Urban,Volkswagen,12,Third-Party,3,322,12,3,Social Media,765,4
519,0.0,41,Female,Rural,Nissan,13,Collision,2,280,6,2,Agent,564,1
1375,0.0,69,Other,Urban,Nissan,9,Liability,1,418,6,5,Online,1428,2
1458,0.0,30,Other,Rural,Ford,19,Third-Party,4,399,6,6,Television,1476,3
191,0.0,37,Female,Rural,Hyundai,13,Comprehensive,4,240,12,2,Social Media,388,2
162,0.0,32,Male,Suburban,Nissan,13,Third-Party,3,111,6,2,Television,327,3
611,0.0,21,Male,Suburban,BMW,12,Liability,2,300,6,6,Referral,542,1
1262,0.0,51,Other,Rural,Chevrolet,2,Third-Party,3,140,12,9,Referral,1257,0
1308,0.0,45,Other,Suburban,Volkswagen,18,Comprehensive,1,151,6,8,Referral,1174,0
1328,0.0,67,Female,Rural,BMW,19,Liability,3,203,12,2,Social Media,1390,0
871,0.0,19,Other,Urban,Mercedes,9,Comprehensive,4,257,12,5,Referral,1042,0
1337,0.0,64,Male,Rural,Chevrolet,11,Comprehensive,3,473,6,4,Online,1431,4
355,0.0,47,Female,Rural,Ford,1,Comprehensive,4,365,6,7,Referral,381,4
234,0.0,43,Female,Suburban,Nissan,0,Liability,0,393,12,8,Social Media,366,0
974,0.0,68,Male,Suburban,Ford,3,Liability,1,274,6,7,Online,1065,2
921,0.0,64,Male,Urban,Nissan,7,Comprehensive,1,213,12,0,Social Media,771,1
187,0.0,43,Female,Urban,Nissan,16,Comprehensive,4,279,12,6,Referral,278,0
1087,0.0,37,Other,Urban,Toyota,13,Collision,0,473,6,7,Online,997,2
1330,0.0,59,Male,Rural,Kia,13,Liability,2,188,6,4,Referral,1349,2
1252,0.0,45,Female,Urban,Kia,18,Third-Party,3,132,6,3,Online,1339,2
922,0.0,37,Other,Urban,Honda,3,Liability,2,79,12,6,Television,957,4
1126,0.0,28,Other,Suburban,Honda,19,Collision,0,100,6,5,Online,1131,3
1073,0.0,27,Female,Suburban,Mercedes,15,Collision,1,417,12,1,Television,1035,4
1033,0.0,40,Male,Urban,Honda,18,Comprehensive,2,357,12,8,Referral,955,0
220,0.0,54,Other,Urban,Hyundai,18,Liability,0,475,12,2,Online,377,0
1161,0.0,58,Male,Rural,BMW,12,Third-Party,1,63,12,0,Social Media,1088,0
1464,0.0,69,Female,Rural,Mercedes,6,Liability,2,11,6,2,Online,1566,1
1107,0.0,36,Male,Suburban,Mercedes,13,Collision,1,122,12,0,Online,1222,1
1024,0.0,62,Other,Urban,Volkswagen,9,Third-Party,4,364,12,9,Online,1213,3
744,0.0,35,Female,Urban,Kia,13,Third-Party,1,108,12,6,Agent,939,4
813,0.0,66,Other,Urban,Honda,19,Comprehensive,1,186,6,5,Social Media,728,2
959,0.0,44,Other,Urban,Hyundai,10,Liability,0,404,12,7,Online,948,4
120,0.0,23,Female,Urban,Nissan,10,Liability,0,351,6,3,Online,282,0
341,0.0,27,Female,Rural,Mercedes,14,Liability,3,472,6,5,Referral,317,3
554,0.0,19,Male,Rural,Toyota,7,Third-Party,0,205,12,2,Social Media,365,1
1062,0.0,41,Female,Urban,Chevrolet,16,Collision,4,370,12,3,Online,933,3
720,0.0,55,Male,Rural,BMW,5,Collision,4,46,6,5,Online,628,2
402,0.0,45,Female,Rural,Ford,13,Comprehensive,1,308,12,4,Online,539,3
902,0.0,45,Other,Urban,Toyota,8,Collision,0,98,12,1,Television,1072,3
1063,0.0,62,Male,Rural,Ford,2,Liability,3,328,6,8,Agent,1008,3
168,0.0,67,Female,Urban,Volkswagen,11,Comprehensive,0,477,6,1,Social Media,297,0
1252,0.0,56,Male,Rural,Kia,3,Collision,3,233,6,7,Television,1249,2
295,0.0,19,Male,Urban,Mercedes,14,Collision,1,220,6,4,Online,355,1
239,0.0,63,Male,Urban,Kia,12,Comprehensive,4,422,12,6,Social Media,147,4
382,0.0,22,Other,Rural,Ford,17,Third-Party,0,414,6,5,Television,268,1
411,0.0,67,Female,Rural,Hyundai,13,Comprehensive,0,77,6,1,Agent,299,3
845,0.0,28,Female,Suburban,Volkswagen,12,Third-Party,4,464,12,3,Television,907,3
376,0.0,27,Male,Urban,Chevrolet,8,Liability,4,216,6,8,Referral,474,4
160,0.0,60,Female,Urban,Kia,4,Third-Party,2,173,12,6,Online,336,2
1442,0.0,19,Other,Urban,Nissan,18,Comprehensive,2,440,6,0,Television,1542,3
151,0.0,32,Male,Urban,Honda,7,Liability,2,105,6,3,Agent,147,0
252,0.0,56,Other,Rural,Mercedes,12,Comprehensive,4,164,12,9,Online,338,0
1434,0.0,58,Other,Rural,Honda,8,Comprehensive,2,410,12,2,Referral,1615,1
643,0.0,54,Female,Suburban,Kia,16,Third-Party,0,465,6,0,Referral,589,0
666,0.0,24,Female,Urban,Honda,4,Third-Party,4,412,6,4,Television,580,1
721,0.0,37,Male,Suburban,Hyundai,8,Third-Party,0,112,6,8,Online,564,3
1300,0.0,51,Other,Suburban,Mercedes,10,Liability,4,145,6,3,Television,1213,0
1485,0.0,52,Female,Suburban,Volkswagen,1,Third-Party,1,131,6,1,Referral,1575,0
413,0.0,51,Male,Suburban,Chevrolet,12,Liability,0,83,12,6,Social Media,383,4
906,0.0,39,Male,Suburban,Chevrolet,0,Comprehensive,4,0,6,7,Television,954,1
947,0.0,48,Female,Rural,Volkswagen,7,Comprehensive,3,492,12,1,Social Media,874,4
196,0.0,40,Other,Rural,Nissan,14,Third-Party,4,252,6,9,Online,68,2
980,0.0,36,Male,Suburban,BMW,1,Collision,1,23,12,8,Referral,1159,4
1336,0.0,21,Female,Rural,Ford,2,Comprehensive,4,297,6,9,Television,1351,0
928,0.0,41,Male,Rural,Mercedes,16,Collision,1,187,12,7,Television,873,0
236,0.0,37,Female,Suburban,Toyota,17,Collision,2,110,6,3,Television,352,2
1129,0.0,56,Male,Rural,Nissan,16,Collision,0,23,6,3,Online,1100,1
1110,0.0,45,Other,Rural,Hyundai,13,Third-Party,1,55,12,4,Online,1238,1
208,0.0,56,Male,Urban,BMW,10,Liability,3,68,12,0,Agent,188,1
646,0.0,34,Female,Suburban,BMW,13,Comprehensive,0,473,6,6,Television,757,2
1162,0.0,36,Female,Urban,Nissan,4,Collision,4,17,12,3,Online,1063,3
761,0.0,65,Female,Urban,BMW,5,Liability,4,227,12,0,Referral,850,3
524,0.0,52,Other,Suburban,Kia,18,Third-Party,1,448,6,3,Online,484,2
729,0.0,49,Female,Urban,Chevrolet,10,Comprehensive,3,393,12,3,Online,788,4
360,0.0,64,Female,Urban,Toyota,1,Liability,1,400,12,0,Television,371,2
186,0.0,63,Other,Rural,Mercedes,9,Third-Party,3,57,6,8,Social Media,291,3
564,0.0,64,Female,Urban,Hyundai,12,Comprehensive,1,162,12,7,Referral,581,3
175,0.0,63,Female,Suburban,Chevrolet,1,Comprehensive,2,131,6,8,Social Media,145,4
570,0.0,56,Other,Rural,Kia,13,Third-Party,2,427,6,6,Agent,664,0
513,0.0,52,Male,Rural,Chevrolet,16,Collision,2,218,12,4,Television,344,0
924,0.0,47,Female,Rural,BMW,8,Comprehensive,1,379,12,6,Social Media,963,0
994,0.0,34,Male,Suburban,Mercedes,7,Comprehensive,0,330,12,1,Online,908,1
825,0.0,59,Other,Suburban,Honda,7,Collision,4,450,12,9,Online,972,3
556,0.0,64,Female,Suburban,Hyundai,6,Liability,0,283,12,6,Agent,443,2
1408,0.0,46,Female,Urban,Toyota,15,Comprehensive,4,138,6,3,Agent,1220,4
1362,0.0,23,Other,Urban,Mercedes,18,Liability,3,2,12,4,Referral,1514,3
752,0.0,34,Female,Rural,Mercedes,16,Collision,2,355,12,6,Referral,563,0
771,0.0,34,Male,Rural,Volkswagen,0,Comprehensive,2,258,6,1,Television,695,4
1495,0.0,31,Male,Suburban,BMW,12,Collision,4,280,12,4,Agent,1436,2
594,0.0,41,Other,Suburban,Hyundai,15,Comprehensive,2,331,12,1,Television,406,3
1168,0.0,67,Female,Urban,Hyundai,5,Comprehensive,0,11,6,9,Social Media,1143,2
1370,0.0,54,Female,Urban,Ford,14,Comprehensive,1,432,12,5,Referral,1230,3
696,0.0,57,Other,Suburban,BMW,11,Collision,2,439,6,9,Television,814,3
549,0.0,56,Male,Suburban,Nissan,7,Comprehensive,2,52,12,7,Agent,513,0
584,0.0,49,Male,Urban,Ford,0,Liability,3,253,12,6,Social Media,730,4
745,0.0,53,Other,Rural,Nissan,10,Third-Party,1,95,12,4,Referral,676,0
719,0.0,67,Female,Rural,Hyundai,14,Third-Party,4,231,6,2,Television,714,3
1141,0.0,54,Male,Urban,Volkswagen,0,Third-Party,1,265,6,3,Agent,1172,0
761,0.0,65,Female,Urban,Kia,15,Liability,1,111,6,1,Television,745,3
857,0.0,31,Male,Rural,Hyundai,6,Comprehensive,4,402,12,5,Referral,1023,0
388,0.0,44,Female,Urban,Chevrolet,0,Collision,1,46,6,7,Social Media,505,3
820,0.0,36,Male,Rural,Volkswagen,1,Collision,3,181,6,7,Online,891,1
737,0.0,48,Female,Rural,Hyundai,7,Comprehensive,0,234,12,8,Social Media,575,1
334,0.0,63,Other,Urban,Kia,10,Liability,1,253,12,4,Television,452,2
515,0.0,26,Male,Suburban,Ford,12,Third-Party,0,6,6,9,Television,674,3
1037,0.0,55,Other,Suburban,Kia,4,Liability,3,343,12,5,Online,918,0
598,0.0,34,Male,Suburban,Honda,17,Liability,3,422,12,1,Television,669,3
1073,0.0,36,Male,Suburban,Toyota,18,Collision,1,287,6,9,Social Media,1047,0
733,0.0,61,Male,Suburban,Toyota,2,Comprehensive,2,278,12,3,Referral,750,2
1119,0.0,21,Female,Suburban,Kia,0,Collision,1,305,12,2,Social Media,941,3
214,0.0,65,Male,Suburban,Mercedes,4,Third-Party,0,402,12,8,Social Media,133,2
1031,0.0,28,Other,Urban,Toyota,18,Third-Party,3,495,6,5,Social Media,1208,0
773,0.0,39,Female,Urban,BMW,8,Collision,0,373,12,5,Referral,948,4
1357,0.0,21,Female,Suburban,Mercedes,6,Comprehensive,0,194,12,3,Television,1268,0
1134,0.0,34,Male,Urban,Hyundai,11,Comprehensive,4,24,6,5,Social Media,1045,2
305,0.0,25,Female,Rural,Mercedes,13,Liability,3,408,12,0,Referral,298,3
346,0.0,63,Male,Suburban,Chevrolet,15,Liability,3,5,12,8,Television,458,3
857,0.0,51,Other,Rural,Toyota,12,Collision,0,480,12,2,Referral,822,2
1250,0.0,28,Female,Urban,Mercedes,17,Third-Party,3,352,6,4,Referral,1054,3
246,0.0,48,Female,Suburban,Nissan,9,Comprehensive,1,142,12,6,Social Media,348,1
217,0.0,28,Other,Rural,BMW,5,Collision,4,190,6,1,Online,414,4
511,0.0,55,Other,Urban,Mercedes,2,Collision,1,147,12,3,Social Media,518,2
462,0.0,38,Male,Suburban,Kia,3,Third-Party,2,170,12,5,Referral,309,4
236,0.0,63,Female,Suburban,Volkswagen,0,Liability,2,489,6,0,Referral,76,2
1298,0.0,47,Other,Rural,Toyota,10,Third-Party,0,95,6,5,Referral,1276,4
1412,0.0,27,Female,Rural,Volkswagen,16,Liability,2,471,6,4,Agent,1248,0
1057,0.0,43,Other,Rural,Ford,4,Liability,1,194,6,1,Social Media,1005,2
118,0.0,44,Female,Urban,Ford,11,Comprehensive,2,259,6,5,Online,309,3
294,0.0,25,Other,Rural,Volkswagen,19,Comprehensive,0,235,12,4,Television,299,4
429,0.0,56,Female,Rural,Ford,6,Liability,3,5,12,0,Online,365,0
274,0.0,25,Male,Rural,Volkswagen,3,Liability,4,58,12,5,Online,469,0
1101,0.0,25,Female,Suburban,BMW,15,Comprehensive,0,248,6,6,Agent,925,0
548,0.0,51,Male,Rural,Hyundai,14,Liability,0,51,6,8,Referral,624,3
1045,0.0,33,Male,Rural,Hyundai,13,Liability,0,274,12,1,Online,1018,0
1477,0.0,58,Male,Urban,Volkswagen,1,Liability,1,121,6,5,Referral,1502,4
240,0.0,30,Female,Urban,Hyundai,9,Third-Party,3,25,6,5,Social Media,65,3
857,0.0,40,Female,Rural,Nissan,19,Collision,0,303,6,0,Referral,910,2
1029,0.0,29,Male,Urban,Volkswagen,1,Liability,3,216,6,7,Referral,946,3
192,0.0,44,Other,Urban,Mercedes,4,Comprehensive,0,182,6,4,Social Media,315,2
338,0.0,39,Female,Urban,Hyundai,12,Liability,1,88,12,1,Social Media,290,2
304,0.0,49,Female,Suburban,Ford,9,Liability,0,442,12,4,Online,263,2
659,0.0,66,Female,Rural,Honda,12,Comprehensive,2,457,6,3,Agent,520,2
344,0.0,44,Female,Rural,Ford,13,Comprehensive,1,37,6,6,Television,172,3
931,0.0,19,Male,Rural,Mercedes,17,Liability,0,83,12,9,Social Media,828,1
1440,0.0,62,Other,Urban,Honda,19,Collision,0,388,12,7,Social Media,1258,1
1024,0.0,50,Other,Urban,Toyota,7,Comprehensive,0,425,12,0,Television,1001,0
394,0.0,43,Other,Urban,Chevrolet,4,Comprehensive,2,107,6,0,Referral,519,4
739,0.0,45,Other,Suburban,BMW,19,Third-Party,2,497,6,7,Social Media,686,4
955,0.0,36,Male,Urban,Chevrolet,11,Liability,0,162,12,3,Television,851,4
1405,0.0,60,Female,Suburban,Mercedes,15,Third-Party,2,196,12,7,Online,1597,0
116,0.0,22,Female,Rural,Honda,19,Third-Party,0,252,6,6,Agent,257,4
170,0.0,50,Male,Urban,Kia,18,Collision,2,226,12,8,Social Media,259,3
1392,0.0,37,Female,Suburban,Mercedes,6,Liability,3,2,12,6,Television,1530,1
1448,0.0,47,Male,Suburban,Kia,3,Liability,0,296,12,3,Social Media,1367,2
404,0.0,62,Other,Urban,Toyota,18,Third-Party,0,159,6,4,Referral,436,4
1130,0.0,25,Male,Suburban,Mercedes,9,Comprehensive,4,291,12,6,Social Media,1098,0
1437,0.0,55,Female,Urban,Volkswagen,7,Comprehensive,4,29,12,1,Social Media,1529,0
916,0.0,34,Female,Suburban,Kia,15,Liability,1,115,6,2,Referral,783,3
1226,0.0,61,Female,Rural,Volkswagen,3,Collision,3,368,6,2,Social Media,1222,2
920,0.0,18,Other,Rural,Toyota,9,Collision,3,166,6,8,Referral,911,2
292,0.0,20,Male,Rural,Nissan,18,Liability,1,92,6,1,Television,423,0
628,0.0,63,Male,Urban,Kia,15,Comprehensive,4,217,6,3,Agent,524,4
270,0.0,43,Female,Rural,Kia,11,Collision,1,108,12,7,Agent,120,3
350,0.0,48,Male,Rural,Chevrolet,19,Liability,4,88,12,0,Television,208,3
1330,0.0,25,Female,Rural,Mercedes,1,Liability,0,187,6,8,Online,1256,2
640,0.0,60,Male,Urban,Mercedes,10,Comprehensive,1,183,6,5,Online,611,3
515,0.0,63,Other,Suburban,BMW,19,Third-Party,2,459,12,3,Agent,690,1
893,0.0,25,Other,Urban,Kia,12,Comprehensive,4,209,12,4,Television,785,2
1267,0.0,52,Male,Urban,Hyundai,2,Collision,0,373,6,6,Social Media,1159,0
124,0.0,56,Other,Rural,Kia,16,Third-Party,2,185,6,7,Television,96,3
767,0.0,45,Other,Suburban,Volkswagen,9,Comprehensive,2,281,12,4,Referral,746,2
1196,0.0,68,Other,Rural,Mercedes,7,Collision,3,462,6,6,Television,1012,4
731,0.0,21,Female,Rural,Chevrolet,5,Collision,4,388,6,2,Online,565,4
1216,0.0,33,Male,Urban,Chevrolet,13,Third-Party,0,183,6,1,Social Media,1028,1
604,0.0,30,Male,Urban,Hyundai,18,Comprehensive,4,416,6,1,Social Media,449,0
435,0.0,37,Female,Urban,Chevrolet,0,Comprehensive,0,360,12,9,Agent,238,4
524,0.0,68,Female,Rural,Nissan,10,Collision,4,136,12,2,Referral,640,2
598,0.0,22,Other,Suburban,Mercedes,13,Liability,2,287,6,5,Social Media,590,3
1487,0.0,54,Male,Suburban,Ford,12,Liability,3,332,6,9,Agent,1329,4
1046,0.0,37,Female,Rural,BMW,11,Third-Party,1,106,6,0,Social Media,1128,4
729,0.0,41,Other,Suburban,Honda,5,Comprehensive,4,411,12,2,Online,748,1
1322,0.0,53,Male,Rural,Hyundai,3,Liability,2,406,12,2,Social Media,1210,3
817,0.0,51,Other,Suburban,Kia,8,Third-Party,1,87,6,1,Online,895,3
438,0.0,62,Male,Rural,Toyota,6,Collision,1,488,6,0,Television,544,4
758,0.0,65,Other,Suburban,Kia,6,Liability,1,124,6,0,Online,899,3
1061,0.0,51,Male,Urban,Chevrolet,12,Comprehensive,2,478,6,0,Online,1198,0
528,0.0,36,Male,Urban,Chevrolet,1,Collision,0,196,12,7,Online,511,0
998,0.0,34,Male,Urban,Hyundai,1,Comprehensive,1,109,12,5,Social Media,1105,4
238,0.0,22,Male,Urban,Toyota,14,Collision,3,317,6,8,Referral,91,4
1041,0.0,42,Other,Rural,Ford,15,Comprehensive,0,47,6,2,Online,984,0
641,0.0,35,Female,Suburban,Toyota,1,Third-Party,2,321,12,6,Agent,664,3
156,0.0,67,Male,Rural,Toyota,19,Comprehensive,1,189,6,5,Social Media,278,1
1355,0.0,25,Male,Urban,Toyota,4,Comprehensive,2,110,6,8,Referral,1411,1
757,0.0,44,Male,Suburban,Honda,1,Collision,2,221,12,8,Referral,654,1
534,0.0,32,Male,Rural,Chevrolet,19,Comprehensive,1,496,12,8,Social Media,693,3
483,0.0,62,Other,Urban,Kia,6,Comprehensive,2,68,12,6,Agent,582,1
659,0.0,30,Female,Suburban,Ford,4,Comprehensive,3,183,12,8,Television,494,0
293,0.0,33,Female,Suburban,Toyota,10,Collision,3,329,6,6,Social Media,101,3
633,0.0,39,Female,Urban,BMW,7,Liability,4,494,12,8,Referral,567,0
617,0.0,37,Other,Urban,Mercedes,16,Liability,1,371,6,1,Television,447,3
815,0.0,30,Female,Suburban,Ford,13,Liability,1,163,12,1,Referral,924,1
850,0.0,37,Other,Urban,Honda,4,Comprehensive,1,291,6,6,Online,845,1
284,0.0,19,Other,Rural,Kia,3,Third-Party,4,439,6,9,Television,409,4
391,0.0,52,Male,Urban,Honda,2,Third-Party,3,6,12,5,Social Media,393,2
1458,0.0,64,Other,Urban,Ford,6,Collision,3,220,12,5,Social Media,1361,0
831,0.0,36,Female,Urban,Chevrolet,10,Liability,1,415,12,4,Agent,835,1
215,0.0,62,Female,Suburban,BMW,0,Comprehensive,2,218,12,0,Television,343,3
924,0.0,54,Female,Suburban,Volkswagen,17,Collision,0,384,12,6,Agent,774,4
1172,0.0,23,Male,Urban,Mercedes,0,Comprehensive,0,57,6,1,Social Media,1353,0
784,0.0,31,Male,Suburban,Hyundai,15,Collision,1,275,12,7,Agent,729,1
181,0.0,21,Male,Urban,Honda,12,Liability,1,417,12,9,Television,6,4
933,0.0,39,Other,Rural,Kia,5,Comprehensive,3,50,6,6,Social Media,947,1
432,0.0,68,Female,Suburban,Hyundai,5,Liability,3,419,12,1,Referral,282,1
656,0.0,56,Other,Urban,Chevrolet,13,Liability,2,409,6,1,Social Media,645,1
434,0.0,53,Other,Suburban,Volkswagen,4,Comprehensive,3,214,6,9,Agent,622,4
631,0.0,51,Female,Rural,Kia,7,Liability,0,160,12,7,Agent,568,2
320,0.0,44,Male,Rural,Nissan,17,Collision,0,0,6,4,Social Media,159,1
734,0.0,24,Female,Urban,Nissan,5,Collision,3,66,12,7,Online,744,0
422,0.0,20,Other,Suburban,Hyundai,4,Collision,0,49,12,0,Online,549,4
102,0.0,64,Other,Rural,Kia,9,Liability,0,34,6,8,Online,172,1
305,0.0,50,Male,Suburban,Ford,17,Comprehensive,0,162,12,7,Referral,428,4
139,0.0,19,Other,Urban,BMW,12,Liability,0,314,12,5,Referral,293,0
158,0.0,59,Other,Rural,Honda,19,Liability,4,332,12,7,Referral,122,0
1050,0.0,33,Female,Rural,Nissan,5,Collision,1,96,6,0,Social Media,1053,3
673,0.0,42,Male,Suburban,Honda,3,Comprehensive,2,12,12,7,Social Media,759,3
743,0.0,32,Female,Rural,BMW,12,Third-Party,4,277,6,0,Television,878,2
942,0.0,41,Female,Urban,BMW,17,Third-Party,2,55,12,3,Online,1082,3
1245,0.0,32,Female,Urban,Ford,12,Comprehensive,4,388,6,9,Television,1227,4
718,0.0,48,Other,Rural,Toyota,12,Comprehensive,4,80,12,2,Online,642,3
195,0.0,31,Other,Urban,Mercedes,6,Collision,2,426,6,2,Agent,334,4
1358,0.0,31,Male,Rural,Toyota,4,Comprehensive,1,201,6,9,Television,1473,4
